iter,total_loss,loss_u,loss_k
1919,0.0018927315,0.00054001465,6.8952563e-06
1920,0.0018614203,0.0005361903,6.8440577e-06
1921,0.0018595139,0.0005383681,6.8725703e-06
1922,0.0018593789,0.0005377646,6.8664795e-06
1923,0.0018582891,0.0005374048,6.8625313e-06
1924,0.0018560274,0.00053638994,6.8475124e-06
1925,0.0018975101,0.0005430397,6.7911637e-06
1926,0.0018559773,0.0005362931,6.8452528e-06
1927,0.0018540923,0.0005355244,6.8554373e-06
1928,0.0018551552,0.00053298054,6.900306e-06
1929,0.0018528462,0.000534349,6.873502e-06
1930,0.0018487456,0.00053086365,6.8442178e-06
1931,0.0018500052,0.0005191684,6.736616e-06
1932,0.0018457426,0.0005252212,6.7943056e-06
1933,0.0018442564,0.0005134665,6.7537485e-06
1934,0.0018432196,0.0005178366,6.769355e-06
1935,0.0018412189,0.00051872287,6.784836e-06
1936,0.0018397871,0.0005226355,6.8471486e-06
1937,0.0018390934,0.0005211473,6.8244594e-06
1938,0.0018388277,0.00051985023,6.796241e-06
1939,0.0018379577,0.00052035094,6.8093045e-06
1940,0.0018375337,0.00051973853,6.7841775e-06
1941,0.0018370077,0.00051986787,6.7946985e-06
1942,0.0018366517,0.0005205557,6.7949723e-06
1943,0.0018377366,0.00052359933,6.797905e-06
1944,0.0018365509,0.0005212171,6.795392e-06
1945,0.0018351853,0.0005213641,6.789185e-06
1946,0.0018333783,0.0005224794,6.765434e-06
1947,0.0018332661,0.0005221946,6.769929e-06
1948,0.0018303124,0.0005205574,6.736774e-06
1949,0.001861593,0.00051693973,6.6120756e-06
1950,0.0018302526,0.0005203047,6.7310834e-06
1951,0.0018296631,0.00052128127,6.7058713e-06
1952,0.0018293082,0.0005207464,6.715106e-06
1953,0.0018287816,0.0005205066,6.7124993e-06
1954,0.0018275396,0.00051968754,6.7021606e-06
1955,0.0018421151,0.0005189412,6.652497e-06
1956,0.0018274299,0.0005194249,6.698093e-06
1957,0.0018258491,0.00052015344,6.6913353e-06
1958,0.0018286336,0.00052374543,6.6659986e-06
1959,0.0018251517,0.00052114716,6.6832213e-06
1960,0.00182348,0.00052156235,6.7046863e-06
1961,0.0018288796,0.0005243863,6.794206e-06
1962,0.0018230132,0.00052202627,6.7239534e-06
1963,0.0018214685,0.0005183817,6.710265e-06
1964,0.0018259624,0.00050531246,6.658624e-06
1965,0.001820995,0.00051506446,6.6975717e-06
1966,0.0018194667,0.0005160067,6.7087663e-06
1967,0.0018335159,0.00052227936,6.756724e-06
1968,0.0018193997,0.0005162904,6.7117e-06
1969,0.0018181335,0.0005162156,6.7152055e-06
1970,0.0018165024,0.0005162453,6.7299034e-06
1971,0.0018163894,0.00051619695,6.726819e-06
1972,0.0018169498,0.00051836175,6.7633455e-06
1973,0.0018155724,0.00051699363,6.742493e-06
1974,0.0018149985,0.00051640853,6.740277e-06
1975,0.0018165885,0.0005152031,6.7322217e-06
1976,0.0018148094,0.0005159469,6.7381957e-06
1977,0.0018142944,0.00051581336,6.73782e-06
1978,0.001813436,0.00051535986,6.7368605e-06
1979,0.0018134331,0.00051538163,6.7368933e-06
1980,0.0018122544,0.00051483227,6.725001e-06
1981,0.0018229443,0.000514099,6.6790294e-06
1982,0.0018122017,0.0005147128,6.7219034e-06
1983,0.0018111004,0.0005148518,6.713545e-06
1984,0.0018099422,0.0005159663,6.6814e-06
1985,0.0018097421,0.00051556726,6.6901157e-06
1986,0.001807681,0.00051737734,6.6776565e-06
1987,0.0018118394,0.0005259688,6.632468e-06
1988,0.0018068391,0.0005196465,6.6637886e-06
1989,0.0018062948,0.00052340544,6.699229e-06
1990,0.0018055683,0.0005216695,6.6835714e-06
1991,0.0018044077,0.0005198906,6.679784e-06
