x,t,u_pred,k_pred
0.6231156,0.8592965,0.47476873,0.014904705
0.6281407,0.8592965,0.46846122,0.014890571
0.63316584,0.8592965,0.46200666,0.014874076
0.6381909,0.8592965,0.45542306,0.014854779
0.6432161,0.8592965,0.4487152,0.014832105
0.6482412,0.8592965,0.44189268,0.014805379
0.6532663,0.8592965,0.43496507,0.014773776
0.65829146,0.8592965,0.42794108,0.014736283
0.6633166,0.8592965,0.4208281,0.014691675
0.6683417,0.8592965,0.4136333,0.014638451
0.67336684,0.8592965,0.40636516,0.014574799
0.67839193,0.8592965,0.39903033,0.014498561
0.6834171,0.8592965,0.39163035,0.014407055
0.68844223,0.8592965,0.3841709,0.014297167
0.6934673,0.8592965,0.37665278,0.014165153
0.69849247,0.8592965,0.36907303,0.014006565
0.7035176,0.8592965,0.36142492,0.013816169
0.7085427,0.8592965,0.3536994,0.0135879265
0.71356785,0.8592965,0.345881,0.013314857
0.71859294,0.8592965,0.3379463,0.012988976
0.7236181,0.8592965,0.32986236,0.012601288
0.72864324,0.8592965,0.32158816,0.012142061
0.7336683,0.8592965,0.31306916,0.011601056
0.7386935,0.8592965,0.30423146,0.010968016
0.74371856,0.8592965,0.29498082,0.010234086
0.7487437,0.8592965,0.28518796,0.0093931975
0.75376886,0.8592965,0.27467585,0.008444848
0.75879395,0.8592965,0.26318526,0.007396856
0.7638191,0.8592965,0.25033045,0.0062698177
0.76884425,0.8592965,0.23553038,0.005102837
0.77386934,0.8592965,0.2179392,0.003960263
0.7788945,0.8592965,0.19646132,0.0029319029
0.7839196,0.8592965,0.17012525,0.002110834
0.7889447,0.8592965,0.1391697,0.0015444858
0.79396987,0.8592965,0.106402755,0.0012055788
0.79899496,0.8592965,0.07648885,0.001021742
0.8040201,0.8592965,0.0528574,0.00092553283
0.80904526,0.8592965,0.036060333,0.00087448565
0.81407034,0.8592965,0.024758697,0.0008462178
0.8190955,0.8592965,0.017268062,0.00082970987
0.8241206,0.8592965,0.012317181,0.00081966276
0.8291457,0.8592965,0.009050846,0.0008133819
0.8341709,0.8592965,0.0068650246,0.00080932444
0.83919597,0.8592965,0.0053356886,0.0008065536
0.8442211,0.8592965,0.004196167,0.0008045239
0.8492462,0.8592965,0.0032997131,0.0008029477
0.85427135,0.8592965,0.0025782585,0.0008016927
0.8592965,0.8592965,0.0020011663,0.00080069713
0.8643216,0.8592965,0.0015505552,0.0007999252
0.86934674,0.8592965,0.0012094975,0.0007993431
0.8743719,0.8592965,0.0009608269,0.00079892046
0.879397,0.8592965,0.00078547,0.0007986242
0.8844221,0.8592965,0.0006657839,0.0007984214
0.8894472,0.8592965,0.00058472157,0.00079828425
0.89447236,0.8592965,0.00052654743,0.0007981862
0.8994975,0.8592965,0.00048148632,0.0007981099
0.9045226,0.8592965,0.0004415512,0.00079804304
0.90954775,0.8592965,0.00039958954,0.0007979725
0.91457283,0.8592965,0.00035381317,0.0007978951
0.919598,0.8592965,0.0003026724,0.00079780904
0.92462313,0.8592965,0.00024569035,0.0007977138
0.9296482,0.8592965,0.00018429756,0.0007976102
0.93467337,0.8592965,0.00011909008,0.0007975008
0.9396985,0.8592965,5.2332878e-05,0.0007973883
0.9447236,0.8592965,-1.3947487e-05,0.0007972775
0.94974875,0.8592965,-7.879734e-05,0.00079716946
0.95477384,0.8592965,-0.00013947487,0.00079706777
0.959799,0.8592965,-0.00019609928,0.00079697324
0.96482414,0.8592965,-0.0002462864,0.0007968891
0.9698492,0.8592965,-0.0002888441,0.0007968182
0.9748744,0.8592965,-0.0003247261,0.00079675793
0.9798995,0.8592965,-0.00035071373,0.0007967149
0.9849246,0.8592965,-0.00036895275,0.00079668406
0.98994976,0.8592965,-0.00037813187,0.0007966689
0.99497485,0.8592965,-0.00037837029,0.0007966682
1.0,0.8592965,-0.000369668,0.00079668325
0.0,0.8643216,3.5762787e-06,0.0007973071
0.0050251256,0.8643216,-1.9669533e-05,0.00079726847
0.010050251,0.8643216,-4.2796135e-05,0.00079722994
0.015075377,0.8643216,-6.54459e-05,0.00079719146
0.020100502,0.8643216,-8.702278e-05,0.0007971556
0.025125628,0.8643216,-0.00010430813,0.00079712656
0.030150754,0.8643216,-0.00011789799,0.00079710403
0.03517588,0.8643216,-0.00012409687,0.0007970935
0.040201005,0.8643216,-0.00012385845,0.0007970935
0.04522613,0.8643216,-0.00011527538,0.0007971084
0.050251257,0.8643216,-9.727478e-05,0.00079713867
0.055276383,0.8643216,-6.830692e-05,0.000797187
0.06030151,0.8643216,-2.849102e-05,0.0007972533
0.06532663,0.8643216,2.2888184e-05,0.00079733925
0.07035176,0.8643216,8.499622e-05,0.00079744385
0.07537688,0.8643216,0.0001591444,0.0007975679
0.08040201,0.8643216,0.00024366379,0.00079770986
0.085427135,0.8643216,0.0003386736,0.0007978698
0.09045226,0.8643216,0.00044298172,0.0007980453
0.09547739,0.8643216,0.0005581379,0.0007982393
0.10050251,0.8643216,0.00068318844,0.00079845043
0.10552764,0.8643216,0.0008196831,0.0007986816
0.110552765,0.8643216,0.0009701252,0.0007989371
0.11557789,0.8643216,0.0011385679,0.0007992228
0.12060302,0.8643216,0.0013319254,0.00079955225
0.12562814,0.8643216,0.0015610456,0.00079994294
0.13065326,0.8643216,0.0018373728,0.0008004157
0.1356784,0.8643216,0.002180338,0.0008010054
0.14070351,0.8643216,0.0026150942,0.0008017567
0.14572865,0.8643216,0.0031721592,0.00080272474
0.15075377,0.8643216,0.0038942099,0.0008039914
0.1557789,0.8643216,0.0048418045,0.0008056701
0.16080402,0.8643216,0.006100774,0.0008079327
0.16582915,0.8643216,0.007804394,0.00081105385
0.17085427,0.8643216,0.010171771,0.00081550697
0.1758794,0.8643216,0.0135650635,0.00082213426
0.18090452,0.8643216,0.018586755,0.0008324987
0.18592964,0.8643216,0.026191354,0.00084956636
0.19095477,0.8643216,0.037747025,0.0008790904
0.1959799,0.8643216,0.05485463,0.00093244546
0.20100503,0.8643216,0.07861674,0.0010321788
0.20603015,0.8643216,0.10830796,0.0012205447
0.21105528,0.8643216,0.14059436,0.0015640911
0.2160804,0.8643216,0.17108,0.0021340416
0.22110553,0.8643216,0.19704878,0.00295519
0.22613065,0.8643216,0.21822977,0.0039768573
0.23115578,0.8643216,0.23560727,0.0051084436
0.2361809,0.8643216,0.25027752,0.006265357
0.24120604,0.8643216,0.26305795,0.007385363
0.24623115,0.8643216,0.2744925,0.008428097
0.2512563,0.8643216,0.28494835,0.009371984
0.2562814,0.8643216,0.29468036,0.010209164
0.26130652,0.8643216,0.3038726,0.010940835
0.26633167,0.8643216,0.31265926,0.011573284
0.2713568,0.8643216,0.32113814,0.01211522
0.2763819,0.8643216,0.3293817,0.0125763705
0.28140703,0.8643216,0.33744216,0.012966487
0.28643215,0.8643216,0.34535813,0.013294952
0.2914573,0.8643216,0.35315967,0.013570492
0.2964824,0.8643216,0.36086464,0.013800892
0.30150753,0.8643216,0.36849022,0.013993193
0.30653265,0.8643216,0.37604547,0.014153451
0.3115578,0.8643216,0.3835373,0.014286916
0.31658292,0.8643216,0.39096928,0.014398076
0.32160804,0.8643216,0.39834213,0.014490709
0.32663316,0.8643216,0.40565443,0.014567976
0.3316583,0.8643216,0.4129026,0.01463253
0.33668342,0.8643216,0.42008162,0.014686555
0.34170854,0.8643216,0.42718482,0.014731879
0.34673366,0.8643216,0.43420482,0.014770001
0.3517588,0.8643216,0.44113135,0.014802137
0.35678393,0.8643216,0.44795752,0.01482933
0.36180905,0.8643216,0.4546702,0.0148523925
0.36683416,0.8643216,0.46126127,0.014872025
0.37185928,0.8643216,0.46771908,0.01488879
0.37688443,0.8643216,0.4740343,0.0149031505
0.38190955,0.8643216,0.48019552,0.014915501
0.38693467,0.8643216,0.48619342,0.014926143
0.3919598,0.8643216,0.4920168,0.014935346
0.39698493,0.8643216,0.49765813,0.014943333
0.40201005,0.8643216,0.5031067,0.014950282
0.40703517,0.8643216,0.50835276,0.014956335
0.4120603,0.8643216,0.5133889,0.014961622
0.41708544,0.8643216,0.5182053,0.014966259
0.42211056,0.8643216,0.52279437,0.014970313
0.42713568,0.8643216,0.5271449,0.014973876
0.4321608,0.8643216,0.53125143,0.014976998
0.43718594,0.8643216,0.5351037,0.014979738
0.44221106,0.8643216,0.5386951,0.014982133
0.44723618,0.8643216,0.54201746,0.014984227
0.4522613,0.8643216,0.5450628,0.014986052
0.45728642,0.8643216,0.5478234,0.014987624
0.46231157,0.8643216,0.55029345,0.014988965
0.46733668,0.8643216,0.55246806,0.014990111
0.4723618,0.8643216,0.5543425,0.01499107
0.47738692,0.8643216,0.55590844,0.014991845
0.48241207,0.8643216,0.55716574,0.014992452
0.4874372,0.8643216,0.55811036,0.014992902
0.4924623,0.8643216,0.55873907,0.014993195
0.49748743,0.8643216,0.5590519,0.014993347
0.5025126,0.8643216,0.5590471,0.014993347
0.50753766,0.8643216,0.55872405,0.014993188
0.5125628,0.8643216,0.55808747,0.014992888
0.51758796,0.8643216,0.5571339,0.014992435
0.52261305,0.8643216,0.5558728,0.014991826
0.5276382,0.8643216,0.5543014,0.014991042
0.53266335,0.8643216,0.5524273,0.014990094
0.53768843,0.8643216,0.5502554,0.014988951
0.5427136,0.8643216,0.5477893,0.014987603
0.5477387,0.8643216,0.54503316,0.01498603
0.5527638,0.8643216,0.5419985,0.014984212
0.55778897,0.8643216,0.5386861,0.014982129
0.56281406,0.8643216,0.5351083,0.014979738
0.5678392,0.8643216,0.5312706,0.01497701
0.5728643,0.8643216,0.5271787,0.014973901
0.57788944,0.8643216,0.5228479,0.014970361
0.5829146,0.8643216,0.5182782,0.014966327
0.5879397,0.8643216,0.51348114,0.014961717
0.5929648,0.8643216,0.5084686,0.0149564585
0.59799,0.8643216,0.5032463,0.01495045
0.60301507,0.8643216,0.49782592,0.014943555
0.6080402,0.8643216,0.49221554,0.0149356425
0.6130653,0.8643216,0.48642322,0.014926523
0.61809045,0.8643216,0.48046118,0.0149159925
0.6231156,0.8643216,0.4743371,0.014903796
0.6281407,0.8643216,0.46806243,0.014889617
0.63316584,0.8643216,0.46164417,0.014873082
0.6381909,0.8643216,0.45509422,0.014853738
0.6432161,0.8643216,0.44842052,0.014831029
0.6482412,0.8643216,0.44163156,0.014804274
0.6532663,0.8643216,0.43473744,0.014772649
0.65829146,0.8643216,0.4277473,0.014735164
0.6633166,0.8643216,0.42066675,0.014690578
0.6683417,0.8643216,0.41350657,0.014637428
0.67336684,0.8643216,0.40627158,0.014573907
0.67839193,0.8643216,0.3989696,0.0144978715
0.6834171,0.8643216,0.39160222,0.014406671
0.68844223,0.8643216,0.38417405,0.014297217
0.6934673,0.8643216,0.37668723,0.014165816
0.69849247,0.8643216,0.36913908,0.014008069
0.7035176,0.8643216,0.36152303,0.013818825
0.7085427,0.8643216,0.3538291,0.013592086
0.71356785,0.8643216,0.34604216,0.013320947
0.71859294,0.8643216,0.33814043,0.012997572
0.7236181,0.8643216,0.33009022,0.012613027
0.72864324,0.8643216,0.32185268,0.012157748
0.7336683,0.8643216,0.31337094,0.0116214035
0.7386935,0.8643216,0.30457532,0.010993949
0.74371856,0.8643216,0.29537427,0.010266626
0.7487437,0.8643216,0.28563988,0.009433134
0.75376886,0.8643216,0.27519876,0.008492611
0.75879395,0.8643216,0.26380104,0.0074525177
0.7638191,0.8643216,0.25107038,0.0063323486
0.76884425,0.8643216,0.23644531,0.0051698564
0.77386934,0.8643216,0.21910012,0.0040270165
0.7788945,0.8643216,0.19796145,0.002991863
0.7839196,0.8643216,0.17203224,0.0021576092
0.7889447,0.8643216,0.14141941,0.0015756777
0.79396987,0.8643216,0.108717084,0.0012238197
0.79899496,0.8643216,0.07851541,0.0010316743
0.8040201,0.8643216,0.054403305,0.0009308664
0.80904526,0.8643216,0.03713727,0.00087741326
0.81407034,0.8643216,0.02547574,0.0008478852
0.8190955,0.8643216,0.017733574,0.000830689
0.8241206,0.8643216,0.012610912,0.00082024065
0.8291457,0.8643216,0.009228349,0.00081371627
0.8341709,0.8643216,0.00697124,0.000809519
0.83919597,0.8643216,0.005401373,0.0008066715
0.8442211,0.8643216,0.004238963,0.00080459955
0.8492462,0.8643216,0.0033296347,0.0008030001
0.85427135,0.8643216,0.0026004314,0.00080173166
0.8592965,0.8643216,0.0020154715,0.000800722
0.8643216,0.8643216,0.0015577078,0.00079993735
0.86934674,0.8643216,0.0012106895,0.0007993453
0.8743719,0.8643216,0.0009572506,0.0007989147
0.879397,0.8643216,0.0007787943,0.0007986121
0.8844221,0.8643216,0.0006570816,0.00079840625
0.8894472,0.8643216,0.00057411194,0.0007982662
0.89447236,0.8643216,0.00051677227,0.0007981703
0.8994975,0.8643216,0.00047302246,0.00079809624
0.9045226,0.8643216,0.0004339218,0.0007980298
0.90954775,0.8643216,0.0003941059,0.00079796335
0.91457283,0.8643216,0.00035095215,0.0007978901
0.919598,0.8643216,0.00030112267,0.0007978063
0.92462313,0.8643216,0.00024569035,0.0007977138
0.9296482,0.8643216,0.00018584728,0.0007976127
0.93467337,0.8643216,0.000121474266,0.00079750456
0.9396985,0.8643216,5.5909157e-05,0.0007973944
0.9447236,0.8643216,-1.013279e-05,0.0007972838
0.94974875,0.8643216,-7.510185e-05,0.0007971756
0.95477384,0.8643216,-0.00013613701,0.0007970735
0.959799,0.8643216,-0.00019335747,0.0007969776
0.96482414,0.8643216,-0.00024366379,0.0007968937
0.9698492,0.8643216,-0.00028717518,0.0007968209
0.9748744,0.8643216,-0.0003234148,0.0007967601
0.9798995,0.8643216,-0.00035119057,0.00079671404
0.9849246,0.8643216,-0.0003708601,0.000796681
0.98994976,0.8643216,-0.00038063526,0.00079666526
0.99497485,0.8643216,-0.00038278103,0.0007966614
1.0,0.8643216,-0.00037562847,0.00079667347
0.0,0.86934674,-7.033348e-06,0.0007972894
0.0050251256,0.86934674,-3.0755997e-05,0.0007972494
0.010050251,0.86934674,-5.51939e-05,0.00079720916
0.015075377,0.86934674,-7.843971e-05,0.00079717033
0.020100502,0.86934674,-9.870529e-05,0.0007971356
0.025125628,0.86934674,-0.000116467476,0.00079710624
0.030150754,0.86934674,-0.00012803078,0.00079708657
0.03517588,0.86934674,-0.00013494492,0.00079707534
0.040201005,0.86934674,-0.0001333952,0.00079707796
0.04522613,0.86934674,-0.00012362003,0.00079709414
0.050251257,0.86934674,-0.00010406971,0.00079712656
0.055276383,0.86934674,-7.426739e-05,0.0007971773
0.06030151,0.86934674,-3.349781e-05,0.0007972451
0.06532663,0.86934674,1.859665e-05,0.00079733244
0.07035176,0.86934674,8.201599e-05,0.00079743814
0.07537688,0.86934674,0.00015711784,0.00079756416
0.08040201,0.86934674,0.00024211407,0.0007977071
0.085427135,0.86934674,0.00033640862,0.000797866
0.09045226,0.86934674,0.000441432,0.0007980427
0.09547739,0.86934674,0.0005567074,0.00079823704
0.10050251,0.86934674,0.0006811619,0.0007984478
0.10552764,0.86934674,0.00081706047,0.0007986774
0.110552765,0.86934674,0.0009672642,0.0007989318
0.11557789,0.86934674,0.0011359453,0.00079921837
0.12060302,0.86934674,0.0013304949,0.0007995494
0.12562814,0.86934674,0.001560688,0.0007999423
0.13065326,0.86934674,0.0018405914,0.0008004214
0.1356784,0.86934674,0.0021882057,0.0008010191
0.14070351,0.86934674,0.0026293993,0.0008017818
0.14572865,0.86934674,0.0031955242,0.00080276607
0.15075377,0.86934674,0.003931284,0.00080405624
0.1557789,0.86934674,0.0048986673,0.00080577115
0.16080402,0.86934674,0.0061832666,0.0008080825
0.16582915,0.86934674,0.007928491,0.00081128365
0.17085427,0.86934674,0.010359764,0.0008158669
0.1758794,0.86934674,0.0138555765,0.0008227154
0.18090452,0.86934674,0.019043207,0.00083347474
0.18592964,0.86934674,0.026904702,0.000851258
0.19095477,0.86934674,0.038830996,0.000882106
0.1959799,0.86934674,0.056407332,0.00093795825
0.20100503,0.86934674,0.080634,0.0010423893
0.20603015,0.86934674,0.11059642,0.0012391553
0.21105528,0.86934674,0.14281595,0.0015956874
0.2160804,0.86934674,0.17296875,0.002181204
0.22110553,0.86934674,0.19853592,0.00301526
0.22613065,0.86934674,0.21938193,0.004043403
0.23115578,0.86934674,0.23651648,0.0051750997
0.2361809,0.86934674,0.25101733,0.0063278503
0.24120604,0.86934674,0.26367664,0.007441266
0.24623115,0.86934674,0.2750206,0.008476345
0.2512563,0.86934674,0.28540564,0.009412447
0.2562814,0.86934674,0.2950809,0.010242376
0.26130652,0.86934674,0.30422544,0.010967558
0.26633167,0.86934674,0.31297016,0.0115943635
0.2713568,0.86934674,0.32141185,0.012131568
0.2763819,0.86934674,0.32962108,0.012588806
0.28140703,0.86934674,0.33764815,0.012975705
0.28643215,0.86934674,0.34553313,0.013301636
0.2914573,0.86934674,0.35330224,0.013575122
0.2964824,0.86934674,0.36097646,0.013803958
0.30150753,0.86934674,0.3685708,0.013995054
0.30653265,0.86934674,0.3760953,0.014154414
0.3115578,0.86934674,0.38355494,0.014287203
0.31658292,0.86934674,0.39095473,0.0143978745
0.32160804,0.86934674,0.39829493,0.014490164
0.32663316,0.86934674,0.40557384,0.014567198
0.3316583,0.86934674,0.4127891,0.0146315945
0.33668342,0.86934674,0.41993332,0.014685529
0.34170854,0.86934674,0.42700267,0.014730814
0.34673366,0.86934674,0.4339881,0.014768912
0.3517588,0.86934674,0.44088006,0.01480106
0.35678393,0.86934674,0.44766998,0.014828265
0.36180905,0.86934674,0.4543476,0.014851359
0.36683416,0.86934674,0.46090364,0.014871026
0.37185928,0.86934674,0.46732616,0.014887829
0.37688443,0.86934674,0.4736061,0.014902236
0.38190955,0.86934674,0.4797325,0.014914622
0.38693467,0.86934674,0.4856956,0.014925304
0.3919598,0.86934674,0.49148512,0.014934546
0.39698493,0.86934674,0.49709296,0.0149425715
0.40201005,0.86934674,0.5025103,0.0149495555
0.40703517,0.86934674,0.50772405,0.014955639
0.4120603,0.86934674,0.51272905,0.014960962
0.41708544,0.86934674,0.5175171,0.014965618
0.42211056,0.86934674,0.5220772,0.014969707
0.42713568,0.86934674,0.5264019,0.014973286
0.4321608,0.86934674,0.5304823,0.014976432
0.43718594,0.86934674,0.5343106,0.014979191
0.44221106,0.86934674,0.53787935,0.0149815995
0.44723618,0.86934674,0.5411793,0.014983709
0.4522613,0.86934674,0.5442059,0.014985546
0.45728642,0.86934674,0.5469513,0.014987125
0.46231157,0.86934674,0.54940534,0.014988491
0.46733668,0.86934674,0.5515666,0.014989643
0.4723618,0.86934674,0.5534291,0.014990607
0.47738692,0.86934674,0.55498636,0.014991392
0.48241207,0.86934674,0.55623615,0.014992003
0.4874372,0.86934674,0.55717385,0.014992456
0.4924623,0.86934674,0.5578009,0.014992754
0.49748743,0.86934674,0.55811083,0.014992902
0.5025126,0.86934674,0.55810606,0.014992903
0.50753766,0.86934674,0.5577874,0.0149927465
0.5125628,0.86934674,0.5571542,0.014992445
0.51758796,0.86934674,0.55620944,0.01499199
0.52261305,0.86934674,0.55495536,0.014991375
0.5276382,0.86934674,0.5533972,0.01499059
0.53266335,0.86934674,0.5515351,0.014989627
0.53768843,0.86934674,0.54937553,0.014988469
0.5427136,0.86934674,0.54692614,0.014987119
0.5477387,0.86934674,0.5441888,0.014985534
0.5527638,0.86934674,0.54117143,0.014983706
0.55778897,0.86934674,0.5378809,0.0149815995
0.56281406,0.86934674,0.5343261,0.0149792
0.5678392,0.86934674,0.5305125,0.014976451
0.5728643,0.86934674,0.5264479,0.014973323
0.57788944,0.86934674,0.5221393,0.014969759
0.5829146,0.86934674,0.5175986,0.0149656935
0.5879397,0.86934674,0.5128311,0.014961066
0.5929648,0.86934674,0.50784767,0.014955776
0.59799,0.86934674,0.5026553,0.014949729
0.60301507,0.86934674,0.49726754,0.014942807
0.6080402,0.86934674,0.49168694,0.014934855
0.6130653,0.86934674,0.48592848,0.014925695
0.61809045,0.86934674,0.47999984,0.014915123
0.6231156,0.86934674,0.47390893,0.014902881
0.6281407,0.86934674,0.46766636,0.014888659
0.63316584,0.86934674,0.46128106,0.014872083
0.6381909,0.86934674,0.45476487,0.014852694
0.6432161,0.86934674,0.44812474,0.014829948
0.6482412,0.86934674,0.441371,0.014803164
0.6532663,0.86934674,0.4345097,0.014771524
0.65829146,0.86934674,0.4275512,0.014734022
0.6633166,0.86934674,0.42050534,0.014689474
0.6683417,0.86934674,0.41337913,0.014636397
0.67336684,0.86934674,0.40617692,0.014573005
0.67839193,0.86934674,0.39890558,0.014497141
0.6834171,0.86934674,0.391571,0.014406252
0.68844223,0.86934674,0.38417512,0.014297235
0.6934673,0.86934674,0.37672007,0.014166444
0.69849247,0.86934674,0.36920172,0.014009495
0.7035176,0.86934674,0.36161894,0.013821418
0.7085427,0.86934674,0.3539558,0.013596134
0.71356785,0.86934674,0.3462013,0.013326942
0.71859294,0.86934674,0.33833194,0.013006026
0.7236181,0.86934674,0.3303144,0.012624531
0.72864324,0.86934674,0.32211238,0.0121730855
0.7336683,0.86934674,0.3136682,0.01164136
0.7386935,0.86934674,0.3049152,0.01101949
0.74371856,0.86934674,0.2957616,0.01029855
0.7487437,0.86934674,0.28608406,0.009472296
0.75376886,0.86934674,0.2757131,0.008539553
0.75879395,0.86934674,0.26440477,0.0075071896
0.7638191,0.86934674,0.25179577,0.0063939765
0.76884425,0.86934674,0.23733985,0.005236081
0.77386934,0.86934674,0.22023535,0.004093468
0.7788945,0.86934674,0.19942772,0.0030520654
0.7839196,0.86934674,0.1738984,0.0022050429
0.7889447,0.86934674,0.14363718,0.0016076922
0.79396987,0.86934674,0.11102593,0.001242727
0.79899496,0.86934674,0.08056188,0.001042019
0.8040201,0.86934674,0.05598128,0.00093643315
0.80904526,0.86934674,0.038243055,0.00088046456
0.81407034,0.86934674,0.026214957,0.000849622
0.8190955,0.86934674,0.018217087,0.00083171186
0.8241206,0.86934674,0.012916923,0.0008208453
0.8291457,0.86934674,0.009415865,0.0008140704
0.8341709,0.86934674,0.0070830584,0.0008097235
0.83919597,0.86934674,0.0054699183,0.0008067943
0.8442211,0.86934674,0.0042840242,0.0008046792
0.8492462,0.86934674,0.0033612251,0.00080305553
0.85427135,0.86934674,0.002622366,0.00080176967
0.8592965,0.86934674,0.0020301342,0.0008007471
0.8643216,0.86934674,0.001565814,0.00079995097
0.86934674,0.86934674,0.0012129545,0.00079934904
0.8743719,0.86934674,0.000954628,0.0007989102
0.879397,0.86934674,0.0007722378,0.0007986012
0.8844221,0.86934674,0.0006481409,0.0007983916
0.8894472,0.86934674,0.0005643368,0.0007982504
0.89447236,0.86934674,0.00050747395,0.0007981537
0.8994975,0.86934674,0.00046408176,0.0007980809
0.9045226,0.86934674,0.00042653084,0.0007980177
0.90954775,0.86934674,0.00038921833,0.00079795544
0.91457283,0.86934674,0.00034689903,0.00079788343
0.919598,0.86934674,0.00029945374,0.00079780415
0.92462313,0.86934674,0.00024569035,0.0007977138
0.9296482,0.86934674,0.00018656254,0.00079761393
0.93467337,0.86934674,0.00012397766,0.00079750904
0.9396985,0.86934674,5.877018e-05,0.00079739926
0.9447236,0.86934674,-6.914139e-06,0.0007972894
0.94974875,0.86934674,-7.1525574e-05,0.00079718156
0.95477384,0.86934674,-0.00013279915,0.0007970791
0.959799,0.86934674,-0.00018930435,0.00079698453
0.96482414,0.86934674,-0.00024092197,0.0007968981
0.9698492,0.86934674,-0.00028574467,0.0007968235
0.9748744,0.86934674,-0.00032269955,0.0007967613
0.9798995,0.86934674,-0.0003515482,0.0007967135
0.9849246,0.86934674,-0.0003721714,0.00079667923
0.98994976,0.86934674,-0.0003836155,0.00079666026
0.99497485,0.86934674,-0.00038707256,0.00079665467
1.0,0.86934674,-0.00038075447,0.00079666526
0.0,0.8743719,-1.859665e-05,0.00079727
0.0050251256,0.8743719,-4.2438507e-05,0.00079722994
0.010050251,0.8743719,-6.723404e-05,0.0007971884
0.015075377,0.8743719,-9.024143e-05,0.00079715
0.020100502,0.8743719,-0.00011110306,0.0007971149
0.025125628,0.8743719,-0.00012779236,0.00079708704
0.030150754,0.8743719,-0.00014007092,0.0007970663
0.03517588,0.8743719,-0.00014472008,0.0007970592
0.040201005,0.8743719,-0.00014281273,0.00079706236
0.04522613,0.8743719,-0.00013196468,0.0007970805
0.050251257,0.8743719,-0.00011181831,0.0007971138
0.055276383,0.8743719,-8.058548e-05,0.0007971665
0.06030151,0.8743719,-3.85046e-05,0.00079723663
0.06532663,0.8743719,1.4424324e-05,0.0007973254
0.07035176,0.8743719,7.903576e-05,0.0007974336
0.07537688,0.8743719,0.00015425682,0.0007975596
0.08040201,0.8743719,0.00023889542,0.0007977022
0.085427135,0.8743719,0.00033545494,0.00079786446
0.09045226,0.8743719,0.00043976307,0.0007980405
0.09547739,0.8743719,0.0005540848,0.0007982327
0.10050251,0.8743719,0.0006788969,0.0007984436
0.10552764,0.8743719,0.0008146763,0.00079867337
0.110552765,0.8743719,0.00096440315,0.00079892727
0.11557789,0.8743719,0.0011336803,0.00079921447
0.12060302,0.8743719,0.0013289452,0.00079954736
0.12562814,0.8743719,0.0015611649,0.00079994294
0.13065326,0.8743719,0.0018442869,0.0008004277
0.1356784,0.8743719,0.0021971464,0.00080103514
0.14070351,0.8743719,0.0026445389,0.0008018077
0.14572865,0.8743719,0.0032205582,0.0008028094
0.15075377,0.8743719,0.003970504,0.00080412516
0.1557789,0.8743719,0.0049556494,0.0008058729
0.16080402,0.8743719,0.0062690973,0.00080823817
0.16582915,0.8743719,0.008056164,0.0008115205
0.17085427,0.8743719,0.010554433,0.0008162401
0.1758794,0.8743719,0.014158249,0.00082332327
0.18090452,0.8743719,0.01951623,0.00083449343
0.18592964,0.8743719,0.027642488,0.00085302454
0.19095477,0.8743719,0.039946318,0.00088525686
0.1959799,0.8743719,0.057991862,0.0009437115
0.20100503,0.8743719,0.082672596,0.0010530332
0.20603015,0.8743719,0.11287987,0.0012584445
0.21105528,0.8743719,0.14500988,0.0016281622
0.2160804,0.8743719,0.17481947,0.0022290784
0.22110553,0.8743719,0.1999898,0.0030755696
0.22613065,0.8743719,0.22050834,0.0041096224
0.23115578,0.8743719,0.2374078,0.0052411403
0.2361809,0.8743719,0.25174427,0.0063895914
0.24120604,0.8743719,0.2642851,0.0074963453
0.24623115,0.8743719,0.27554035,0.008523791
0.2512563,0.8743719,0.28585625,0.009452223
0.2562814,0.8743719,0.29547596,0.010275025
0.26130652,0.8743719,0.30457354,0.010993815
0.26633167,0.8743719,0.313277,0.011615076
0.2713568,0.8743719,0.32168174,0.012147618
0.2763819,0.8743719,0.32985616,0.012600972
0.28140703,0.8743719,0.33785105,0.012984745
0.28643215,0.8743719,0.3457036,0.013308125
0.2914573,0.8743719,0.35344195,0.0135796415
0.2964824,0.8743719,0.3610859,0.013806949
0.30150753,0.8743719,0.36864877,0.013996849
0.30653265,0.8743719,0.3761418,0.014155311
0.3115578,0.8743719,0.38356996,0.014287451
0.31658292,0.8743719,0.39093852,0.014397653
0.32160804,0.8743719,0.3982463,0.014489601
0.32663316,0.8743719,0.40549254,0.014566406
0.3316583,0.8743719,0.4126737,0.01463065
0.33668342,0.8743719,0.41978526,0.014684501
0.34170854,0.8743719,0.42682004,0.01472973
0.34673366,0.8743719,0.4337709,0.014767815
0.3517588,0.8743719,0.4406278,0.014799965
0.35678393,0.8743719,0.44738317,0.014827198
0.36180905,0.8743719,0.45402598,0.014850318
0.36683416,0.8743719,0.46054673,0.014870024
0.37185928,0.8743719,0.46693397,0.014886865
0.37688443,0.8743719,0.47317886,0.014901315
0.38190955,0.8743719,0.47927094,0.014913738
0.38693467,0.8743719,0.48519993,0.014924467
0.3919598,0.8743719,0.49095678,0.01493375
0.39698493,0.8743719,0.4965315,0.014941811
0.40201005,0.8743719,0.50191534,0.014948822
0.40703517,0.8743719,0.5070987,0.014954939
0.4120603,0.8743719,0.51207376,0.014960292
